06007	2	3	5676	6702	7095	6857	6296
06007	2	4	6399	6915	8518	9201	8628
06007	2	5	8745	8080	9603	11815	10929
06007	2	6	6317	6041	5571	4931	6911
06007	2	7	6782	6772	5561	5838	5777
06007	2	8	6791	7215	6675	5825	5572
06007	2	9	5950	6709	7341	6933	5880
06007	2	10	4444	6169	7318	7563	7134
06007	2	11	3693	4874	6454	7565	7636
06007	2	12	3670	4023	4937	6909	7956
06007	2	13	4582	4189	4283	5298	7037
06007	2	14	5302	4605	3951	4338	5183
06007	2	15	4741	4947	4301	3670	3974
06007	2	16	3631	3865	4283	3725	3231
06007	2	17	2280	2745	3112	3354	2984
06007	2	18	1869	2333	2800	3222	3731

06009	1	1	1141	1226	938	1024	996
06009	1	2	1253	1373	1280	1264	1146
06009	1	3	1230	1508	1599	1627	1424
06009	1	4	964	1172	1488	1671	1582
06009	1	5	563	587	720	1023	997
06009	1	6	783	757	705	845	975
06009	1	7	1157	1116	852	921	899
06009	1	8	1319	1422	1250	1139	996
06009	1	9	1281	1483	1601	1594	1249
06009	1	10	1034	1450	1655	1878	1673
06009	1	11	865	1242	1710	1914	2021
06009	1	12	899	1094	1423	2015	2031
06009	1	13	993	1140	1373	1756	2109
06009	1	14	1062	1147	1237	1388	1673
06009	1	15	795	965	993	1086	1267
06009	1	16	486	588	706	748	845
06009	1	17	237	323	420	454	529
06009	1	18	109	153	217	299	368
06009	2	1	1072	1132	862	906	984
06009	2	2	1152	1285	1230	1193	1081
06009	2	3	1096	1393	1511	1512	1336
06009	2	4	819	963	1189	1444	1286
06009	2	5	550	547	693	879	889
06009	2	6	875	787	679	821	877
06009	2	7	1290	1213	907	916	893
06009	2	8	1389	1536	1391	1182	995
06009	2	9	1239	1519	1709	1644	1328
06009	2	10	1010	1483	1787	2002	1725
06009	2	11	909	1284	1731	2115	2108
06009	2	12	902	1135	1522	2029	2203
06009	2	13	1078	1204	1419	1749	2134
06009	2	14	1055	1085	1098	1363	1637
06009	2	15	812	980	991	996	1230
06009	2	16	540	632	777	775	830
06009	2	17	313	420	543	552	565
06009	2	18	270	356	439	571	609

06011	1	1	719	833	754	899	980
06011	1	2	764	768	786	776	915
06011	1	3	729	813	872	884	897
06011	1	4	689	763	959	986	972
06011	1	5	559	561	690	755	694
06011	1	6	617	615	604	631	735
06011	1	7	677	714	660	630	674
06011	1	8	662	679	642	691	660
06011	1	9	581	631	706	729	706
06011	1	10	410	538	643	698	701
06011	1	11	379	438	549	686	719
06011	1	12	329	334	392	562	648
06011	1	13	345	325	357	416	567
06011	1	14	311	299	281	363	400
06011	1	15	272	274	242	277	285
06011	1	16	157	176	197	218	202
06011	1	17	88	111	136	169	161
06011	1	18	69	78	93	115	126
06011	2	1	688	816	760	791	855
06011	2	2	724	775	822	803	818
06011	2	3	700	787	829	865	812
06011	2	4	535	634	816	779	814
06011	2	5	452	450	567	637	588
06011	2	6	517	518	538	632	713
06011	2	7	671	668	580	614	667
06011	2	8	577	636	659	670	668
06011	2	9	504	580	694	687	647
06011	2	10	411	522	615	697	654
06011	2	11	331	378	454	638	701
06011	2	12	352	353	416	495	655
06011	2	13	355	302	300	429	519
06011	2	14	373	335	294	323	409
06011	2	15	305	329	301	298	275
06011	2	16	222	238	264	277	219
06011	2	17	153	173	183	217	194
06011	2	18	108	140	162	203	224

06013	1	1	32794	36845	33782	34170	34070
06013	1	2	30180	34182	37368	34793	37138
06013	1	3	27846	32783	37215	39168	38171
06013	1	4	26242	27163	32791	36751	38119
06013	1	5	26695	23541	26172	29547	30951
06013	1	6	33146	29641	28547	29050	32424
06013	1	7	36546	37268	34157	31417	31847
06013	1	8	35109	38688	39951	36730	34198
06013	1	9	33658	35851	40189	40901	38139
06013	1	10	26435	31861	36227	40011	40730
06013	1	11	20336	24661	33144	34901	39047
06013	1	12	16357	18230	23985	30721	33527
06013	1	13	14878	14739	17299	21090	28383
06013	1	14	13673	13597	13276	15129	19344
06013	1	15	9822	11512	11439	11671	13641
06013	1	16	6677	8224	9821	9374	9781
06013	1	17	3614	4793	5980	7334	7242
06013	1	18	2235	3039	4074	5242	6701
06013	2	1	31099	35151	32453	32706	33093
06013	2	2	28834	32570	35482	33557	35456
06013	2	3	26417	31051	35276	37001	36513
06013	2	4	24316	24984	30613	34135	35526
06013	2	5	25455	21991	25016	28046	29299
06013	2	6	33806	30314	28552	29296	32485
06013	2	7	37663	38394	35285	32230	33460
06013	2	8	36785	40403	42018	38558	36188
06013	2	9	35714	37881	41956	43185	40205
06013	2	10	27013	33246	38476	41752	43234
06013	2	11	20391	25567	35393	37449	41375
06013	2	12	16968	19004	25137	33240	36327
06013	2	13	16787	16179	18566	23328	31663
06013	2	14	16583	16244	15388	17139	22261
06013	2	15	12905	15024	14697	14213	16004
06013	2	16	9995	11641	13966	12951	12630
06013	2	17	6699	8378	9743	11454	10790
06013	2	18	5644	7435	9376	10773	12865

06015	1	1	990	1026	765	749	848
06015	1	2	1048	1087	916	818	828
06015	1	3	958	1133	1100	1002	882
06015	1	4	799	965	1104	1080	989
06015	1	5	1036	1115	946	1194	1112
06015	1	6	1487	1673	1338	1285	1360
06015	1	7	1295	1663	1337	1291	1355
06015	1	8	1030	1484	1540	1338	1277
06015	1	9	881	1190	1325	1350	1184
06015	1	10	611	959	1139	1199	1243
06015	1	11	507	714	927	1168	1169
06015	1	12	459	525	612	885	1007
06015	1	13	474	468	494	665	908
06015	1	14	517	489	450	482	616
06015	1	15	405	460	433	408	413
06015	1	16	288	326	365	369	333
06015	1	17	137	177	205	250	231
06015	1	18	68	96	128	143	172
06015	2	1	870	943	765	759	847
06015	2	2	1008	1071	924	777	743
06015	2	3	863	1020	1018	945	847
06015	2	4	637	767	957	905	873
06015	2	5	555	534	601	696	685
06015	2	6	797	692	562	613	732
06015	2	7	933	918	693	633	656
06015	2	8	838	983	932	724	650
06015	2	9	731	920	1033	937	716
06015	2	10	585	813	907	1063	945
06015	2	11	535	680	801	998	1074
06015	2	12	487	553	655	875	977
06015	2	13	528	538	573	681	846
06015	2	14	519	533	522	546	634
06015	2	15	459	500	440	518	499
06015	2	16	333	360	395	381	402
06015	2	17	182	236	286	306	292
06015	2	18	136	191	252	248	287

06017	1	1	4972	5612	4694	4979	4862
06017	1	2	5374	5868	5896	5764	5670
06017	1	3	4773	5914	6620	6872	6406
06017	1	4	4016	4659	5907	6735	6517
06017	1	5	3145	3032	3677	4577	4915
06017	1	6	4132	3827	3564	3906	4562
06017	1	7	5808	5477	4301	4430	4337
06017	1	8	6292	6601	6072	5637	4918
06017	1	9	5993	6630	7301	7390	5965
06017	1	10	4067	5865	7300	8008	7481
06017	1	11	2913	4266	6370	7613	8311
06017	1	12	2709	3222	4346	6581	7533
06017	1	13	2836	2911	3357	4603	6593
06017	1	14	2739	2931	2924	3364	4546
06017	1	15	2026	2505	2477	2748	3163
06017	1	16	1248	1597	1874	2054	2290
06017	1	17	638	890	1123	1330	1436
06017	1	18	322	458	614	922	1174
06017	2	1	4860	5281	4280	4889	4630
06017	2	2	5014	5494	5562	5420	5458
06017	2	3	4566	5661	6381	6570	6096
06017	2	4	3543	4177	5470	6230	5934
06017	2	5	2767	2631	3176	3979	4074
06017	2	6	4508	3858	3308	3630	4157
06017	2	7	6160	5754	4497	4420	4294
06017	2	8	6451	6982	6678	5874	4992
06017	2	9	5413	6560	7815	7632	6226
06017	2	10	3866	5727	7257	8363	7955
06017	2	11	2898	4156	6036	7509	8524
06017	2	12	2774	3274	4376	6476	7679
06017	2	13	3029	3011	3380	4673	6499
06017	2	14	2924	3067	2975	3301	4646
06017	2	15	2131	2688	2656	2736	3153
06017	2	16	1481	1839	2237	2328	2354
06017	2	17	901	1224	1481	1812	1879
06017	2	18	663	925	1180	1648	1965

06019	1	1	33938	39498	34611	37778	40483
06019	1	2	32303	36081	38006	34933	38315
06019	1	3	28476	33996	37020	40205	38591
06019	1	4	26327	29611	36288	38943	41834
06019	1	5	28545	27509	32343	37788	38820
06019	1	6	29285	29964	29359	33459	36227
06019	1	7	28101	30907	28909	29030	31952
06019	1	8	25234	28991	29912	28825	29003
06019	1	9	21683	25102	28599	29920	28750
06019	1	10	16267	21207	25087	28394	29468
06019	1	11	12600	15963	21133	25021	28062
06019	1	12	11085	12335	15201	20640	24069
06019	1	13	10918	10776	11794	14659	19701
06019	1	14	10454	10230	9786	11169	13683
06019	1	15	7656	8867	8695	8590	9732
06019	1	16	5508	6340	7308	7256	7161
06019	1	17	3197	3818	4370	5479	5551
06019	1	18	2038	2547	3159	3761	4922
06019	2	1	32488	37757	33216	36192	38521
06019	2	2	30677	34353	36259	33889	37029
06019	2	3	26781	32265	35252	38540	37081
06019	2	4	24178	27322	33568	36455	39368
06019	2	5	26141	25257	29319	34834	36808
06019	2	6	28465	28024	26797	31429	34303
06019	2	7	28146	29689	26627	27726	30577
06019	2	8	25313	28796	29408	27958	28624
06019	2	9	21674	24956	28028	29964	28063
06019	2	10	16342	21436	25264	28399	29596
06019	2	11	13094	16413	21356	25498	28239
06019	2	12	12285	13234	15840	21274	25131
06019	2	13	12648	11965	12694	15701	20670
06019	2	14	12495	12254	11555	12320	15047
06019	2	15	9837	11355	11118	10844	11349
06019	2	16	7900	8690	9987	9923	9557
06019	2	17	5412	6276	6818	8320	8115
06019	2	18	4811	5750	6602	7354	8846

06021	1	1	1131	1252	1042	1073	1106
06021	1	2	1160	1185	1145	1060	1053
06021	1	3	1047	1195	1244	1168	1171
06021	1	4	959	1017	1196	1211	1125
06021	1	5	796	723	823	969	916
06021	1	6	916	859	777	827	967
06021	1	7	1000	995	863	798	855
06021	1	8	1016	1060	987	919	815
06021	1	9	772	855	947	973	873
06021	1	10	620	807	925	942	940
06021	1	11	550	631	758	927	964
06021	1	12	475	506	616	800	945
06021	1	13	499	465	494	607	747
06021	1	14	514	469	414	460	597
06021	1	15	411	458	425	376	423
06021	1	16	303	317	329	342	305
06021	1	17	159	180	199	239	224
06021	1	18	114	133	152	164	182
06021	2	1	1074	1152	952	1084	1054
06021	2	2	1123	1131	1094	1000	1060
06021	2	3	1040	1145	1178	1098	1070
06021	2	4	814	867	1022	1075	1033
06021	2	5	678	629	745	835	841
06021	2	6	836	789	765	796	861
06021	2	7	1003	969	793	787	838
06021	2	8	906	980	961	807	810
06021	2	9	761	851	959	977	845
06021	2	10	620	743	808	954	957
06021	2	11	563	622	725	860	963
06021	2	12	518	532	629	755	875
06021	2	13	570	509	519	604	705
06021	2	14	601	544	480	493	570
06021	2	15	456	513	476	463	459
06021	2	16	406	405	414	356	367
06021	2	17	267	279	274	313	286
06021	2	18	241	273	286	281	327

06023	1	1	4557	4656	3654	3733	3956
06023	1	2	4892	4778	4066	3693	3703
06023	1	3	4319	4691	4470	4035	3722
06023	1	4	4269	4464	5050	5273	4787
06023	1	5	4783	4738	5682	6438	6075
06023	1	6	4787	4722	4620	4485	5699
06023	1	7	5009	4793	3711	4622	4927
06023	1	8	5323	5198	4350	3769	4289
06023	1	9	4830	4849	4753	4380	3698
06023	1	10	3280	4534	5221	4830	4382
06023	1	11	2575	3500	4698	5202	4851
06023	1	12	2173	2495	3130	4650	5088
06023	1	13	2296	2237	2402	3019	4582
06023	1	14	2239	2102	1904	2241	2790
06023	1	15	1752	1950	1783	1721	1898
06023	1	16	1295	1433	1511	1443	1335
06023	1	17	666	808	917	1070	1024
06023	1	18	410	509	620	725	861
06023	2	1	4406	4457	3456	3527	3761
06023	2	2	4631	4496	3786	3496	3625
06023	2	3	4094	4500	4353	3834	3526
06023	2	4	4017	4245	5005	5154	4704
06023	2	5	4514	4510	5593	6607	5817
06023	2	6	4580	4403	4015	4008	5066
06023	2	7	5232	4844	3612	4078	4385
06023	2	8	5381	5231	4396	3524	3642
06023	2	9	4623	4942	5069	4339	3381
06023	2	10	3088	4426	5273	5118	4354
06023	2	11	2510	3467	4695	5333	5140
06023	2	12	2360	2612	3167	4747	5313
06023	2	13	2535	2354	2420	3174	4534
06023	2	14	2549	2408	2187	2336	2932
06023	2	15	2059	2319	2124	2012	2100
06023	2	16	1693	1823	2002	1822	1700
06023	2	17	1109	1274	1373	1555	1427
06023	2	18	910	1159	1394	1504	1720

06025	1	1	5380	6682	5594	6628	6883
06025	1	2	5596	6349	6479	5551	7070
06025	1	3	5544	6610	6722	7424	7636
06025	1	4	5006	5942	6448	7235	7735
06025	1	5	3726	5046	5530	7037	7279
06025	1	6	4014	6088	5842	6478	7045
06025	1	7	4270	6520	6069	5991	6578
06025	1	8	3857	5896	6278	6023	6070
06025	1	9	3210	4765	5725	5933	6081
06025	1	10	2296	3636	4647	5331	5760
06025	1	11	2206	2923	3631	4497	5562
06025	1	12	2055	2292	2462	3519	4476
06025	1	13	2215	2223	2249	2358	3570
06025	1	14	1976	2042	1949	2292	2468
06025	1	15	1425	1875	1994	1813	2110
06025	1	16	964	1123	1388	1692	1630
06025	1	17	540	656	763	959	1261
06025	1	18	335	409	476	569	820
06025	2	1	5178	6348	5276	6312	6654
06025	2	2	5257	6059	6218	5373	6838
06025	2	3	5320	6435	6607	6956	6973
06025	2	4	4851	5508	5884	6696	7328
06025	2	5	3764	3830	4098	5201	5983
06025	2	6	4252	4567	4278	4468	5466
06025	2	7	4631	5280	4642	4723	5143
06025	2	8	4155	5147	5201	4967	5304
06025	2	9	3409	4473	5178	5372	5526
06025	2	10	2636	3652	4433	5257	5688
06025	2	11	2339	2925	3524	4516	5607
06025	2	12	2250	2431	2691	3636	4827
06025	2	13	2374	2329	2385	2728	3902
06025	2	14	2107	2268	2266	2436	2937
06025	2	15	1526	1945	2185	2163	2322
06025	2	16	1030	1265	1638	1870	1988
06025	2	17	683	845	926	1269	1496
06025	2	18	462	602	734	840	1218

06027	1	1	643	627	488	486	554
06027	1	2	675	669	584	496	525
06027	1	3	600	683	704	666	588
06027	1	4	500	539	631	626	560
06027	1	5	373	318	320	468	466
06027	1	6	524	405	328	444	522
06027	1	7	706	582	425	426	517
06027	1	8	775	700	566	509	507
06027	1	9	711	742	767	654	492
06027	1	10	540	714	793	783	668
06027	1	11	493	558	644	786	825
06027	1	12	451	473	552	672	807
06027	1	13	522	463	464	557	685
06027	1	14	483	453	416	456	526
06027	1	15	421	456	414	413	397
06027	1	16	309	323	328	377	312
06027	1	17	144	173	192	225	215
06027	1	18	88	115	149	176	194
06027	2	1	606	583	468	432	506
06027	2	2	694	687	587	483	452
06027	2	3	654	696	661	666	549
06027	2	4	470	500	601	590	541
06027	2	5	322	302	344	399	392
06027	2	6	522	403	323	420	523
06027	2	7	676	586	431	410	453
06027	2	8	749	748	657	511	460
06027	2	9	670	705	718	652	504
06027	2	10	562	718	799	745	689
06027	2	11	449	545	675	791	768
06027	2	12	480	479	540	650	775
06027	2	13	534	444	423	540	663
06027	2	14	567	530	485	406	509
06027	2	15	474	530	493	478	387
06027	2	16	362	379	408	419	356
06027	2	17	266	295	308	311	299
06027	2	18	257	272	269	355	327

06029	1	1	28203	32714	28607	33422	37014
06029	1	2	26506	30051	31567	31231	35200
06029	1	3	22993	27692	30577	35456	35019
06029	1	4	20414	23324	28950	33709	37832
06029	1	5	21298	21587	25870	32656	36047
06029	1	6	25653	26074	24820	29633	35021
06029	1	7	26321	28736	25709	27956	31728
06029	1	8	22282	26812	27956	27723	28822
06029	1	9	17882	22260	26707	28783	28618
06029	1	10	13644	18445	22064	27364	29001
06029	1	11	10823	13527	17422	22615	27109
06029	1	12	9618	10672	13118	17669	21890
06029	1	13	9253	9267	10242	13212	16977
06029	1	14	8439	8621	8575	10031	12151
06029	1	15	6274	7384	7318	7811	8808
06029	1	16	4399	5033	5673	5839	6080
06029	1	17	2405	2907	3333	3877	4127
06029	1	18	1305	1691	2149	2490	3062
06029	2	1	27078	31262	27237	32138	36003
06029	2	2	25334	28544	29867	29613	33831
06029	2	3	21681	26352	29330	33591	33679
06029	2	4	18817	21429	26473	30713	34591
06029	2	5	19010	18245	21390	26747	29595
06029	2	6	23521	22423	20895	25335	28697
06029	2	7	23953	24887	21838	23870	26963
06029	2	8	20750	24088	24822	24512	25658
06029	2	9	17280	20800	24320	26657	25446
06029	2	10	13278	17516	20522	25443	26873
06029	2	11	10984	13521	17148	21447	25739
06029	2	12	9990	10922	13278	17979	21611
06029	2	13	10198	9936	10777	13642	17438
06029	2	14	9800	9844	9531	10845	13055
06029	2	15	7639	9012	8922	9021	9747
06029	2	16	5967	6558	7490	7525	7474
06029	2	17	3730	4470	4954	5643	5816
06029	2	18	2813	3595	4352	4528	5485

06031	1	1	5107	5982	5377	6038	6517
06031	1	2	4724	5240	5575	5430	5924
06031	1	3	4133	4856	5363	5780	5772
06031	1	4	3895	4270	5417	5915	5953
06031	1	5	6239	5687	7215	8419	7936
06031	1	6	6833	6664	7471	8206	8280
06031	1	7	5762	6707	7558	7763	7458
06031	1	8	4653	6009	7668	7338	6949
06031	1	9	3258	4368	6327	6966	6707
06031	1	10	2377	3425	4836	5954	6674
06031	1	11	1778	2300	3324	4704	5568
06031	1	12	1496	1747	2366	3306	4219
06031	1	13	1431	1490	1785	2328	2964
06031	1	14	1200	1281	1343	1699	2011
06031	1	15	913	1101	1119	1189	1417
06031	1	16	635	738	860	966	996
06031	1	17	372	437	488	597	646
06031	1	18	209	281	369	416	490
06031	2	1	4758	5586	5080	5720	6317
06031	2	2	4451	4997	5309	5191	5660
06031	2	3	3941	4552	4941	5622	5587
06031	2	4	3293	3710	4633	5006	5393
06031	2	5	3663	3403	4057	5063	5238
06031	2	6	4494	4121	3959	4683	5141
06031	2	7	4320	4429	4067	4356	4743
06031	2	8	3469	3935	4199	4112	4200
06031	2	9	2880	3362	3982	4238	3998
06031	2	10	2194	2729	3158	4108	4224
06031	2	11	1797	2162	2772	3135	3833
06031	2	12	1605	1680	2033	2814	3146
06031	2	13	1490	1515	1759	2034	2693
06031	2	14	1377	1467	1495	1714	1871
06031	2	15	1186	1344	1322	1435	1573
06031	2	16	945	987	1094	1234	1262
06031	2	17	560	690	788	847	912
06031	2	18	447	588	726	821	902

06033	1	1	1795	1964	1594	1768	1864
06033	1	2	1920	2146	2094	1856	1851
06033	1	3	1816	2161	2263	2426	2050
06033	1	4	1361	1606	1985	2290	2180
06033	1	5	982	1006	1260	1600	1754
06033	1	6	1386	1271	1154	1523	1774
06033	1	7	1694	1761	1476	1504	1719
06033	1	8	1912	2028	1837	1888	1590
06033	1	9	1839	2061	2236	2171	1927
06033	1	10	1281	1840	2210	2561	2285
06033	1	11	1123	1616	2289	2606	2747
06033	1	12	1165	1367	1748	2618	2677
06033	1	13	1461	1441	1541	1948	2657
06033	1	14	1819	1688	1533	1520	1869
06033	1	15	1563	1635	1437	1349	1378
06033	1	16	1106	1143	1136	1008	987
06033	1	17	534	635	724	638	666
06033	1	18	289	346	410	491	548
06033	2	1	1802	1889	1505	1668	1764
06033	2	2	1771	1932	1854	1778	1731
06033	2	3	1649	2027	2213	2126	1849
06033	2	4	1224	1424	1798	2196	1997
06033	2	5	1015	936	1114	1451	1628
06033	2	6	1450	1356	1238	1456	1592
06033	2	7	1863	1872	1515	1572	1548
06033	2	8	1915	2126	2023	1868	1639
06033	2	9	1688	2040	2336	2312	1912
06033	2	10	1354	1938	2317	2695	2415
06033	2	11	1233	1653	2161	2705	2789
06033	2	12	1301	1480	1835	2462	2828
06033	2	13	1695	1594	1641	2002	2533
06033	2	14	1911	1739	1548	1655	1940
06033	2	15	1741	1800	1527	1260	1393
06033	2	16	1239	1248	1310	1183	1016
06033	2	17	731	839	896	819	829
06033	2	18	521	657	780	838	845

06035	1	1	958	1034	868	813	851
06035	1	2	1106	1130	1084	915	844
06035	1	3	1020	1145	1193	1119	936
06035	1	4	1013	1026	1290	1281	1200
06035	1	5	1790	1501	2168	2258	2198
06035	1	6	1973	1652	2283	2424	2634
06035	1	7	1791	1838	2378	2322	2333
06035	1	8	1474	1722	2367	2172	2021
06035	1	9	1218	1368	1921	1978	1931
06035	1	10	835	1133	1616	1746	1885
06035	1	11	537	768	1276	1461	1556
06035	1	12	544	576	741	1153	1258
06035	1	13	551	488	515	706	1007
06035	1	14	488	474	475	484	638
06035	1	15	379	406	396	429	411
06035	1	16	243	260	288	317	299
06035	1	17	159	170	186	203	207
06035	1	18	61	75	101	138	164
06035	2	1	894	956	813	708	747
06035	2	2	990	1012	956	888	738
06035	2	3	917	1029	1081	987	920
06035	2	4	797	815	962	1017	905
06035	2	5	612	536	609	618	622
06035	2	6	775	695	641	606	710
06035	2	7	952	916	763	733	656
06035	2	8	979	1040	1009	806	761
06035	2	9	882	946	1028	975	773
06035	2	10	609	841	1030	997	958
06035	2	11	538	686	918	1043	1025
06035	2	12	494	507	617	928	1024
06035	2	13	566	494	512	628	837
06035	2	14	552	478	430	464	558
06035	2	15	393	436	414	351	387
06035	2	16	251	287	353	338	282
06035	2	17	175	205	239	247	242
06035	2	18	150	180	198	235	287

06037	1	1		396919	429598	377608	357188	329742
06037	1	2		332563	367916	407505	343405	324297
06037	1	3		303741	338850	371946	394464	347486
06037	1	4		338680	319299	353149	374873	383903
06037	1	5		431050	348535	360912	372228	386399
06037	1	6		469646	427916	394572	393079	386080
06037	1	7		438030	445413	410574	377318	361077
06037	1	8		365079	390291	399239	386301	355243
06037	1	9		297190	321769	363049	376875	357666
06037	1	10		226537	266193	306330	343835	349215
06037	1	11		182282	201208	253694	291406	324470
06037	1	12		157543	157903	186627	236993	270586
06037	1	13		145753	133050	144934	167659	214203
06037	1	14		127716	120833	117291	127567	149070
06037	1	15	92368	102799	101738	101903	109945
06037	1	16	64626	71299	82360	83085	82447
06037	1	17	35669	41946	49073	59782	61259
06037	1	18	23463	28014	34308	41243	53411
06037	2	1		379957	409860	359606	341597	315101
06037	2	2		317799	352110	390443	326965	310596
06037	2	3		289849	323868	355535	378765	332066
06037	2	4		305739	295343	331027	354403	367546
06037	2	5		376047	322126	345699	354400	368205
06037	2	6		427472	398191	382616	383113	372204
06037	2	7		415360	422888	392697	373436	356411
06037	2	8		358749	381172	389913	379905	358044
06037	2	9		305262	328180	366781	376914	357525
06037	2	10		235000	277184	320751	353702	356297
06037	2	11		190200	214399	275449	310037	339905
06037	2	12		169512	171102	205007	261835	292784
06037	2	13		167183	150816	162892	189751	242248
06037	2	14		159236	149480	140901	150930	176114
06037	2	15		124868	135649	133344	129107	136309
06037	2	16	99896	103140	116625	116257	110541
06037	2	17	66756	73294	78566	91948	92143
06037	2	18	60417	67381	75430	84104	99882

06039	1	1	4025	5219	4952	5870	6067
06039	1	2	4169	4933	5400	5413	5936
06039	1	3	4070	4881	5225	6029	6117
06039	1	4	3615	4375	5483	5955	6516
06039	1	5	2947	3430	4219	5160	5580
06039	1	6	3024	3664	3828	4344	4863
