06007	2	6	2968	4490	6170	6518	6317	6041	5571	4931	6911
06007	2	7	2512	3496	5136	5961	6782	6772	5561	5838	5777
06007	2	8	2425	2789	3977	5514	6791	7215	6675	5825	5572
06007	2	9	2625	2607	3111	4207	5950	6709	7341	6933	5880
06007	2	10	3071	2898	2916	3321	4444	6169	7318	7563	7134
06007	2	11	2983	3379	3461	3266	3693	4874	6454	7565	7636
06007	2	12	2924	3547	4206	3836	3670	4023	4937	6909	7956
06007	2	13	2765	3596	4506	4832	4582	4189	4283	5298	7037
06007	2	14	2479	3217	4166	4624	5302	4605	3951	4338	5183
06007	2	15	2079	2407	3172	4033	4741	4947	4301	3670	3974
06007	2	16	1583	1807	2237	2898	3631	3865	4283	3725	3231
06007	2	17	974	1219	1443	1822	2280	2745	3112	3354	2984
06007	2	18	686	961	1318	1595	1869	2333	2800	3222	3731
06009	1	1	408	433	628	834	1141	1226	938	1024	996
06009	1	2	528	458	648	836	1253	1373	1280	1264	1146
06009	1	3	744	668	808	892	1230	1508	1599	1627	1424
06009	1	4	649	779	917	840	964	1172	1488	1671	1582
06009	1	5	350	446	599	557	563	587	720	1023	997
06009	1	6	370	511	735	758	783	757	705	845	975
06009	1	7	376	454	802	935	1157	1116	852	921	899
06009	1	8	342	392	676	974	1319	1422	1250	1139	996
06009	1	9	411	405	557	808	1281	1483	1601	1594	1249
06009	1	10	432	469	521	669	1034	1450	1655	1878	1673
06009	1	11	420	486	554	621	865	1242	1710	1914	2021
06009	1	12	468	467	672	734	899	1094	1423	2015	2031
06009	1	13	465	538	716	861	993	1140	1373	1756	2109
06009	1	14	445	475	687	830	1062	1147	1237	1388	1673
06009	1	15	301	353	458	601	795	965	993	1086	1267
06009	1	16	193	215	258	349	486	588	706	748	845
06009	1	17	87	106	142	177	237	323	420	454	529
06009	1	18	68	55	81	87	109	153	217	299	368
06009	2	1	411	398	575	779	1072	1132	862	906	984
06009	2	2	528	449	599	770	1152	1285	1230	1193	1081
06009	2	3	578	641	762	812	1096	1393	1511	1512	1336
06009	2	4	488	584	756	705	819	963	1189	1444	1286
06009	2	5	340	380	604	551	550	547	693	879	889
06009	2	6	350	428	696	786	875	787	679	821	877
06009	2	7	332	480	832	1014	1290	1213	907	916	893
06009	2	8	359	413	679	1012	1389	1536	1391	1182	995
06009	2	9	390	412	540	786	1239	1519	1709	1644	1328
06009	2	10	422	437	525	661	1010	1483	1787	2002	1725
06009	2	11	458	500	595	657	909	1284	1731	2115	2108
06009	2	12	466	508	759	773	902	1135	1522	2029	2203
06009	2	13	516	578	795	951	1078	1204	1419	1749	2134
06009	2	14	352	487	652	798	1055	1085	1098	1363	1637
06009	2	15	236	312	443	613	812	980	991	996	1230
06009	2	16	170	217	318	406	540	632	777	775	830
06009	2	17	103	144	174	229	313	420	543	552	565
06009	2	18	88	121	159	206	270	356	439	571	609
06011	1	1	468	464	533	639	719	833	754	899	980
06011	1	2	585	510	486	597	764	768	786	776	915
06011	1	3	721	586	504	588	729	813	872	884	897
06011	1	4	587	703	615	630	689	763	959	986	972
06011	1	5	378	469	500	550	559	561	690	755	694
06011	1	6	348	469	524	617	617	615	604	631	735
06011	1	7	317	374	450	581	677	714	660	630	674
06011	1	8	338	318	388	554	662	679	642	691	660
06011	1	9	365	334	319	429	581	631	706	729	706
06011	1	10	349	342	308	338	410	538	643	698	701
06011	1	11	416	364	352	349	379	438	549	686	719
06011	1	12	379	402	354	344	329	334	392	562	648
06011	1	13	306	322	347	377	345	325	357	416	567
06011	1	14	282	230	264	297	311	299	281	363	400
06011	1	15	168	232	195	243	272	274	242	277	285
06011	1	16	139	128	162	163	157	176	197	218	202
06011	1	17	66	83	71	81	88	111	136	169	161
06011	1	18	44	52	75	71	69	78	93	115	126
06011	2	1	468	454	527	621	688	816	760	791	855
06011	2	2	600	499	445	558	724	775	822	803	818
06011	2	3	632	569	501	573	700	787	829	865	812
06011	2	4	583	610	573	534	535	634	816	779	814
06011	2	5	388	432	448	467	452	450	567	637	588
06011	2	6	370	450	491	544	517	518	538	632	713
06011	2	7	340	371	443	575	671	668	580	614	667
